original_id	ensembl_gene_id	gene_biotype	external_gene_name
ENSG00000053900	ENSG00000053900	protein_coding	ANAPC4
ENSG00000054116	ENSG00000054116	protein_coding	TRAPPC3
ENSG00000054118	ENSG00000054118	protein_coding	THRAP3
ENSG00000054148	ENSG00000054148	protein_coding	PHPT1
ENSG00000054179	ENSG00000054179	protein_coding	ENTPD2
ENSG00000054267	ENSG00000054267	protein_coding	ARID4B
ENSG00000054277	ENSG00000054277	protein_coding	OPN3
ENSG00000054282	ENSG00000054282	protein_coding	SDCCAG8
ENSG00000054392	ENSG00000054392	protein_coding	HHAT
ENSG00000054523	ENSG00000054523	protein_coding	KIF1B
ENSG00000054611	ENSG00000054611	protein_coding	TBC1D22A
ENSG00000054654	ENSG00000054654	protein_coding	SYNE2
ENSG00000054690	ENSG00000054690	protein_coding	PLEKHH1
ENSG00000054793	ENSG00000054793	protein_coding	ATP9A
ENSG00000054965	ENSG00000054965	protein_coding	FAM168A
ENSG00000054967	ENSG00000054967	protein_coding	RELT
ENSG00000055044	ENSG00000055044	protein_coding	NOP58
ENSG00000055070	ENSG00000055070	protein_coding	SZRD1
ENSG00000055130	ENSG00000055130	protein_coding	CUL1
ENSG00000055147	ENSG00000055147	protein_coding	FAM114A2
ENSG00000055208	ENSG00000055208	protein_coding	TAB2
ENSG00000055211	ENSG00000055211	protein_coding	GINM1
ENSG00000055332	ENSG00000055332	protein_coding	EIF2AK2
ENSG00000055483	ENSG00000055483	protein_coding	USP36
ENSG00000055609	ENSG00000055609	protein_coding	KMT2C
ENSG00000055917	ENSG00000055917	protein_coding	PUM2
ENSG00000055950	ENSG00000055950	protein_coding	MRPL43
ENSG00000056050	ENSG00000056050	protein_coding	HPF1
ENSG00000056097	ENSG00000056097	protein_coding	ZFR
ENSG00000056277	ENSG00000056277	protein_coding	ZNF280C
ENSG00000056586	ENSG00000056586	protein_coding	RC3H2
ENSG00000056736	ENSG00000056736	protein_coding	IL17RB
ENSG00000056972	ENSG00000056972	protein_coding	TRAF3IP2
ENSG00000057019	ENSG00000057019	protein_coding	DCBLD2
ENSG00000057252	ENSG00000057252	protein_coding	SOAT1
ENSG00000057294	ENSG00000057294	protein_coding	PKP2
ENSG00000057608	ENSG00000057608	protein_coding	GDI2
ENSG00000057663	ENSG00000057663	protein_coding	ATG5
ENSG00000057757	ENSG00000057757	protein_coding	PITHD1
ENSG00000057935	ENSG00000057935	protein_coding	MTA3
ENSG00000058056	ENSG00000058056	protein_coding	USP13
ENSG00000058063	ENSG00000058063	protein_coding	ATP11B
ENSG00000058091	ENSG00000058091	protein_coding	CDK14
ENSG00000058262	ENSG00000058262	protein_coding	SEC61A1
ENSG00000058272	ENSG00000058272	protein_coding	PPP1R12A
ENSG00000058453	ENSG00000058453	protein_coding	CROCC
ENSG00000058600	ENSG00000058600	protein_coding	POLR3E
ENSG00000058668	ENSG00000058668	protein_coding	ATP2B4
ENSG00000058673	ENSG00000058673	protein_coding	ZC3H11A
ENSG00000058729	ENSG00000058729	protein_coding	RIOK2
ENSG00000058799	ENSG00000058799	protein_coding	YIPF1
ENSG00000058804	ENSG00000058804	protein_coding	NDC1
ENSG00000059122	ENSG00000059122	protein_coding	FLYWCH1
ENSG00000059145	ENSG00000059145	protein_coding	UNKL
ENSG00000059378	ENSG00000059378	protein_coding	PARP12
ENSG00000059573	ENSG00000059573	protein_coding	ALDH18A1
ENSG00000059588	ENSG00000059588	protein_coding	TARBP1
ENSG00000059691	ENSG00000059691	protein_coding	GATB
ENSG00000059728	ENSG00000059728	protein_coding	MXD1
ENSG00000059758	ENSG00000059758	protein_coding	CDK17
ENSG00000059769	ENSG00000059769	protein_coding	DNAJC25
ENSG00000060069	ENSG00000060069	protein_coding	CTDP1
ENSG00000060138	ENSG00000060138	protein_coding	YBX3
ENSG00000060237	ENSG00000060237	protein_coding	WNK1
ENSG00000060303	ENSG00000060303	processed_pseudogene	RPS17P5
ENSG00000060339	ENSG00000060339	protein_coding	CCAR1
ENSG00000060491	ENSG00000060491	protein_coding	OGFR
ENSG00000060642	ENSG00000060642	protein_coding	PIGV
ENSG00000060688	ENSG00000060688	protein_coding	SNRNP40
ENSG00000060749	ENSG00000060749	protein_coding	QSER1
ENSG00000060762	ENSG00000060762	protein_coding	MPC1
ENSG00000060971	ENSG00000060971	protein_coding	ACAA1
ENSG00000061273	ENSG00000061273	protein_coding	HDAC7
ENSG00000061676	ENSG00000061676	protein_coding	NCKAP1
ENSG00000061794	ENSG00000061794	protein_coding	MRPS35
ENSG00000061936	ENSG00000061936	protein_coding	SFSWAP
ENSG00000061938	ENSG00000061938	protein_coding	TNK2
ENSG00000061987	ENSG00000061987	protein_coding	MON2
ENSG00000062038	ENSG00000062038	protein_coding	CDH3
ENSG00000062194	ENSG00000062194	protein_coding	GPBP1
ENSG00000062282	ENSG00000062282	protein_coding	DGAT2
ENSG00000062370	ENSG00000062370	protein_coding	ZNF112
ENSG00000062485	ENSG00000062485	protein_coding	CS
ENSG00000062582	ENSG00000062582	protein_coding	MRPS24
ENSG00000062598	ENSG00000062598	protein_coding	ELMO2
ENSG00000062650	ENSG00000062650	protein_coding	WAPL
ENSG00000062716	ENSG00000062716	protein_coding	VMP1
ENSG00000062725	ENSG00000062725	protein_coding	APPBP2
ENSG00000062822	ENSG00000062822	protein_coding	POLD1
ENSG00000063046	ENSG00000063046	protein_coding	EIF4B
ENSG00000063127	ENSG00000063127	protein_coding	SLC6A16
ENSG00000063169	ENSG00000063169	protein_coding	BICRA
ENSG00000063176	ENSG00000063176	protein_coding	SPHK2
ENSG00000063177	ENSG00000063177	protein_coding	RPL18
ENSG00000063180	ENSG00000063180	protein_coding	CA11
ENSG00000063241	ENSG00000063241	protein_coding	ISOC2
ENSG00000063244	ENSG00000063244	protein_coding	U2AF2
ENSG00000063245	ENSG00000063245	protein_coding	EPN1
ENSG00000063322	ENSG00000063322	protein_coding	MED29
ENSG00000063438	ENSG00000063438	protein_coding	AHRR
ENSG00000063587	ENSG00000063587	protein_coding	ZNF275
ENSG00000063601	ENSG00000063601	protein_coding	MTMR1
ENSG00000063660	ENSG00000063660	protein_coding	GPC1
ENSG00000063761	ENSG00000063761	protein_coding	ADCK1
ENSG00000063854	ENSG00000063854	protein_coding	HAGH
ENSG00000063978	ENSG00000063978	protein_coding	RNF4
ENSG00000064012	ENSG00000064012	protein_coding	CASP8
ENSG00000064042	ENSG00000064042	protein_coding	LIMCH1
ENSG00000064102	ENSG00000064102	protein_coding	INTS13
ENSG00000064115	ENSG00000064115	protein_coding	TM7SF3
ENSG00000064199	ENSG00000064199	protein_coding	SPA17
ENSG00000064270	ENSG00000064270	protein_coding	ATP2C2
ENSG00000064309	ENSG00000064309	protein_coding	CDON
ENSG00000064313	ENSG00000064313	protein_coding	TAF2
ENSG00000064393	ENSG00000064393	protein_coding	HIPK2
ENSG00000064419	ENSG00000064419	protein_coding	TNPO3
ENSG00000064490	ENSG00000064490	protein_coding	RFXANK
ENSG00000064545	ENSG00000064545	protein_coding	TMEM161A
ENSG00000064547	ENSG00000064547	protein_coding	LPAR2
ENSG00000064601	ENSG00000064601	protein_coding	CTSA
ENSG00000064607	ENSG00000064607	protein_coding	SUGP2
ENSG00000064651	ENSG00000064651	protein_coding	SLC12A2
ENSG00000064652	ENSG00000064652	protein_coding	SNX24
ENSG00000064666	ENSG00000064666	protein_coding	CNN2
ENSG00000064687	ENSG00000064687	protein_coding	ABCA7
ENSG00000064703	ENSG00000064703	protein_coding	DDX20
ENSG00000064726	ENSG00000064726	protein_coding	BTBD1
ENSG00000064763	ENSG00000064763	protein_coding	FAR2
ENSG00000064932	ENSG00000064932	protein_coding	SBNO2
ENSG00000064933	ENSG00000064933	protein_coding	PMS1
ENSG00000064961	ENSG00000064961	protein_coding	HMG20B
ENSG00000064995	ENSG00000064995	protein_coding	TAF11
ENSG00000064999	ENSG00000064999	protein_coding	ANKS1A
ENSG00000065000	ENSG00000065000	protein_coding	AP3D1
ENSG00000065029	ENSG00000065029	protein_coding	ZNF76
ENSG00000065054	ENSG00000065054	protein_coding	SLC9A3R2
ENSG00000065057	ENSG00000065057	protein_coding	NTHL1
ENSG00000065060	ENSG00000065060	protein_coding	UHRF1BP1
ENSG00000065135	ENSG00000065135	protein_coding	GNAI3
ENSG00000065150	ENSG00000065150	protein_coding	IPO5
ENSG00000065154	ENSG00000065154	protein_coding	OAT
ENSG00000065183	ENSG00000065183	protein_coding	WDR3
ENSG00000065243	ENSG00000065243	protein_coding	PKN2
ENSG00000065268	ENSG00000065268	protein_coding	WDR18
ENSG00000065308	ENSG00000065308	protein_coding	TRAM2
ENSG00000065328	ENSG00000065328	protein_coding	MCM10
ENSG00000065357	ENSG00000065357	protein_coding	DGKA
ENSG00000065361	ENSG00000065361	protein_coding	ERBB3
ENSG00000065413	ENSG00000065413	protein_coding	ANKRD44
ENSG00000065427	ENSG00000065427	protein_coding	KARS1
ENSG00000065457	ENSG00000065457	protein_coding	ADAT1
ENSG00000065485	ENSG00000065485	protein_coding	PDIA5
ENSG00000065491	ENSG00000065491	protein_coding	TBC1D22B
ENSG00000065518	ENSG00000065518	protein_coding	NDUFB4
ENSG00000065526	ENSG00000065526	protein_coding	SPEN
ENSG00000065534	ENSG00000065534	protein_coding	MYLK
ENSG00000065548	ENSG00000065548	protein_coding	ZC3H15
ENSG00000065559	ENSG00000065559	protein_coding	MAP2K4
ENSG00000065600	ENSG00000065600	protein_coding	PACC1
ENSG00000065613	ENSG00000065613	protein_coding	SLK
ENSG00000065615	ENSG00000065615	protein_coding	CYB5R4
ENSG00000065621	ENSG00000065621	protein_coding	GSTO2
ENSG00000065665	ENSG00000065665	protein_coding	SEC61A2
ENSG00000065802	ENSG00000065802	protein_coding	ASB1
ENSG00000065809	ENSG00000065809	protein_coding	FAM107B
ENSG00000065882	ENSG00000065882	protein_coding	TBC1D1
ENSG00000065883	ENSG00000065883	protein_coding	CDK13
ENSG00000065911	ENSG00000065911	protein_coding	MTHFD2
ENSG00000065923	ENSG00000065923	protein_coding	SLC9A7
ENSG00000065970	ENSG00000065970	protein_coding	FOXJ2
ENSG00000065978	ENSG00000065978	protein_coding	YBX1
ENSG00000066027	ENSG00000066027	protein_coding	PPP2R5A
ENSG00000066044	ENSG00000066044	protein_coding	ELAVL1
ENSG00000066084	ENSG00000066084	protein_coding	DIP2B
ENSG00000066117	ENSG00000066117	protein_coding	SMARCD1
ENSG00000066135	ENSG00000066135	protein_coding	KDM4A
ENSG00000066136	ENSG00000066136	protein_coding	NFYC
ENSG00000066279	ENSG00000066279	protein_coding	ASPM
ENSG00000066322	ENSG00000066322	protein_coding	ELOVL1
ENSG00000066379	ENSG00000066379	protein_coding	POLR1H
ENSG00000066422	ENSG00000066422	protein_coding	ZBTB11
ENSG00000066427	ENSG00000066427	protein_coding	ATXN3
ENSG00000066455	ENSG00000066455	protein_coding	GOLGA5
ENSG00000066557	ENSG00000066557	protein_coding	LRRC40
ENSG00000066583	ENSG00000066583	protein_coding	ISOC1
ENSG00000066651	ENSG00000066651	protein_coding	TRMT11
ENSG00000066654	ENSG00000066654	protein_coding	THUMPD1
ENSG00000066697	ENSG00000066697	protein_coding	MSANTD3
ENSG00000066739	ENSG00000066739	protein_coding	ATG2B
ENSG00000066777	ENSG00000066777	protein_coding	ARFGEF1
ENSG00000066827	ENSG00000066827	protein_coding	ZFAT
ENSG00000066855	ENSG00000066855	protein_coding	MTFR1
ENSG00000066926	ENSG00000066926	protein_coding	FECH
ENSG00000066933	ENSG00000066933	protein_coding	MYO9A
ENSG00000067057	ENSG00000067057	protein_coding	PFKP
ENSG00000067064	ENSG00000067064	protein_coding	IDI1
ENSG00000067066	ENSG00000067066	protein_coding	SP100
ENSG00000067082	ENSG00000067082	protein_coding	KLF6
ENSG00000067113	ENSG00000067113	protein_coding	PLPP1
ENSG00000067141	ENSG00000067141	protein_coding	NEO1
ENSG00000067167	ENSG00000067167	protein_coding	TRAM1
ENSG00000067177	ENSG00000067177	protein_coding	PHKA1
ENSG00000067182	ENSG00000067182	protein_coding	TNFRSF1A
ENSG00000067208	ENSG00000067208	protein_coding	EVI5
ENSG00000067221	ENSG00000067221	protein_coding	STOML1
ENSG00000067225	ENSG00000067225	protein_coding	PKM
ENSG00000067248	ENSG00000067248	protein_coding	DHX29
ENSG00000067334	ENSG00000067334	protein_coding	DNTTIP2
ENSG00000067365	ENSG00000067365	protein_coding	METTL22
ENSG00000067369	ENSG00000067369	protein_coding	TP53BP1
ENSG00000067533	ENSG00000067533	protein_coding	RRP15
ENSG00000067560	ENSG00000067560	protein_coding	RHOA
ENSG00000067596	ENSG00000067596	protein_coding	DHX8
ENSG00000067601	ENSG00000067601	transcribed_unprocessed_pseudogene	PMS2P4
ENSG00000067704	ENSG00000067704	protein_coding	IARS2
ENSG00000067829	ENSG00000067829	protein_coding	IDH3G
ENSG00000067900	ENSG00000067900	protein_coding	ROCK1
ENSG00000067955	ENSG00000067955	protein_coding	CBFB
ENSG00000067992	ENSG00000067992	protein_coding	PDK3
ENSG00000068024	ENSG00000068024	protein_coding	HDAC4
ENSG00000068028	ENSG00000068028	protein_coding	RASSF1
ENSG00000068078	ENSG00000068078	protein_coding	FGFR3
ENSG00000068097	ENSG00000068097	protein_coding	HEATR6
ENSG00000068120	ENSG00000068120	protein_coding	COASY
ENSG00000068137	ENSG00000068137	protein_coding	PLEKHH3
ENSG00000068305	ENSG00000068305	protein_coding	MEF2A
ENSG00000068308	ENSG00000068308	protein_coding	OTUD5
ENSG00000068323	ENSG00000068323	protein_coding	TFE3
ENSG00000068354	ENSG00000068354	protein_coding	TBC1D25
ENSG00000068383	ENSG00000068383	protein_coding	INPP5A
ENSG00000068394	ENSG00000068394	protein_coding	GPKOW
ENSG00000068400	ENSG00000068400	protein_coding	GRIPAP1
ENSG00000068438	ENSG00000068438	protein_coding	FTSJ1
ENSG00000068489	ENSG00000068489	protein_coding	PRR11
ENSG00000068650	ENSG00000068650	protein_coding	ATP11A
ENSG00000068654	ENSG00000068654	protein_coding	POLR1A
ENSG00000068697	ENSG00000068697	protein_coding	LAPTM4A
ENSG00000068724	ENSG00000068724	protein_coding	TTC7A
ENSG00000068745	ENSG00000068745	protein_coding	IP6K2
ENSG00000068784	ENSG00000068784	protein_coding	SRBD1
ENSG00000068796	ENSG00000068796	protein_coding	KIF2A
ENSG00000068878	ENSG00000068878	protein_coding	PSME4
ENSG00000068885	ENSG00000068885	protein_coding	IFT80
ENSG00000068903	ENSG00000068903	protein_coding	SIRT2
ENSG00000068912	ENSG00000068912	protein_coding	ERLEC1
ENSG00000068971	ENSG00000068971	protein_coding	PPP2R5B
ENSG00000069011	ENSG00000069011	protein_coding	PITX1
ENSG00000069020	ENSG00000069020	protein_coding	MAST4
ENSG00000069248	ENSG00000069248	protein_coding	NUP133
ENSG00000069275	ENSG00000069275	protein_coding	NUCKS1
ENSG00000069329	ENSG00000069329	protein_coding	VPS35
ENSG00000069345	ENSG00000069345	protein_coding	DNAJA2
ENSG00000069399	ENSG00000069399	protein_coding	BCL3
ENSG00000069424	ENSG00000069424	protein_coding	KCNAB2
ENSG00000069493	ENSG00000069493	protein_coding	CLEC2D
ENSG00000069509	ENSG00000069509	protein_coding	FUNDC1
ENSG00000069667	ENSG00000069667	protein_coding	RORA
ENSG00000069849	ENSG00000069849	protein_coding	ATP1B3
ENSG00000069869	ENSG00000069869	protein_coding	NEDD4
ENSG00000069943	ENSG00000069943	protein_coding	PIGB
ENSG00000069956	ENSG00000069956	protein_coding	MAPK6
ENSG00000069966	ENSG00000069966	protein_coding	GNB5
ENSG00000069974	ENSG00000069974	protein_coding	RAB27A
ENSG00000069998	ENSG00000069998	protein_coding	HDHD5
ENSG00000070010	ENSG00000070010	protein_coding	UFD1
ENSG00000070018	ENSG00000070018	protein_coding	LRP6
ENSG00000070047	ENSG00000070047	protein_coding	PHRF1
ENSG00000070061	ENSG00000070061	protein_coding	ELP1
ENSG00000070081	ENSG00000070081	protein_coding	NUCB2
ENSG00000070087	ENSG00000070087	protein_coding	PFN2
ENSG00000070159	ENSG00000070159	protein_coding	PTPN3
ENSG00000070214	ENSG00000070214	protein_coding	SLC44A1
ENSG00000070269	ENSG00000070269	protein_coding	TMEM260
ENSG00000070366	ENSG00000070366	protein_coding	SMG6
ENSG00000070367	ENSG00000070367	protein_coding	EXOC5
ENSG00000070371	ENSG00000070371	protein_coding	CLTCL1
ENSG00000070404	ENSG00000070404	protein_coding	FSTL3
ENSG00000070413	ENSG00000070413	protein_coding	DGCR2
ENSG00000070423	ENSG00000070423	protein_coding	RNF126
ENSG00000070444	ENSG00000070444	protein_coding	MNT
ENSG00000070476	ENSG00000070476	protein_coding	ZXDC
ENSG00000070495	ENSG00000070495	protein_coding	JMJD6
ENSG00000070501	ENSG00000070501	protein_coding	POLB
ENSG00000070540	ENSG00000070540	protein_coding	WIPI1
ENSG00000070610	ENSG00000070610	protein_coding	GBA2
ENSG00000070614	ENSG00000070614	protein_coding	NDST1
ENSG00000070669	ENSG00000070669	protein_coding	ASNS
ENSG00000070718	ENSG00000070718	protein_coding	AP3M2
ENSG00000070756	ENSG00000070756	protein_coding	PABPC1
ENSG00000070759	ENSG00000070759	protein_coding	TESK2
ENSG00000070761	ENSG00000070761	protein_coding	CFAP20
ENSG00000070770	ENSG00000070770	protein_coding	CSNK2A2
ENSG00000070778	ENSG00000070778	protein_coding	PTPN21
ENSG00000070785	ENSG00000070785	protein_coding	EIF2B3
ENSG00000070814	ENSG00000070814	protein_coding	TCOF1
ENSG00000070831	ENSG00000070831	protein_coding	CDC42
ENSG00000070882	ENSG00000070882	protein_coding	OSBPL3
ENSG00000070950	ENSG00000070950	protein_coding	RAD18
ENSG00000070961	ENSG00000070961	protein_coding	ATP2B1
ENSG00000071051	ENSG00000071051	protein_coding	NCK2
ENSG00000071082	ENSG00000071082	protein_coding	RPL31
ENSG00000071127	ENSG00000071127	protein_coding	WDR1
ENSG00000071189	ENSG00000071189	protein_coding	SNX13
ENSG00000071205	ENSG00000071205	protein_coding	ARHGAP10
ENSG00000071243	ENSG00000071243	protein_coding	ING3
ENSG00000071462	ENSG00000071462	protein_coding	BUD23
ENSG00000071537	ENSG00000071537	protein_coding	SEL1L
ENSG00000071539	ENSG00000071539	protein_coding	TRIP13
ENSG00000071553	ENSG00000071553	protein_coding	ATP6AP1
ENSG00000071564	ENSG00000071564	protein_coding	TCF3
ENSG00000071626	ENSG00000071626	protein_coding	DAZAP1
ENSG00000071655	ENSG00000071655	protein_coding	MBD3
ENSG00000071794	ENSG00000071794	protein_coding	HLTF
ENSG00000071859	ENSG00000071859	protein_coding	FAM50A
ENSG00000071889	ENSG00000071889	protein_coding	FAM3A
ENSG00000071894	ENSG00000071894	protein_coding	CPSF1
ENSG00000071994	ENSG00000071994	protein_coding	PDCD2
ENSG00000072042	ENSG00000072042	protein_coding	RDH11
ENSG00000072062	ENSG00000072062	protein_coding	PRKACA
ENSG00000072071	ENSG00000072071	protein_coding	ADGRL1
ENSG00000072110	ENSG00000072110	protein_coding	ACTN1
ENSG00000072134	ENSG00000072134	protein_coding	EPN2
ENSG00000072135	ENSG00000072135	protein_coding	PTPN18
ENSG00000072195	ENSG00000072195	protein_coding	SPEG
ENSG00000072201	ENSG00000072201	protein_coding	LNX1
ENSG00000072210	ENSG00000072210	protein_coding	ALDH3A2
ENSG00000072274	ENSG00000072274	protein_coding	TFRC
ENSG00000072310	ENSG00000072310	protein_coding	SREBF1
ENSG00000072364	ENSG00000072364	protein_coding	AFF4
ENSG00000072401	ENSG00000072401	protein_coding	UBE2D1
ENSG00000072415	ENSG00000072415	protein_coding	PALS1
ENSG00000072422	ENSG00000072422	protein_coding	RHOBTB1
ENSG00000072501	ENSG00000072501	protein_coding	SMC1A
ENSG00000072506	ENSG00000072506	protein_coding	HSD17B10
ENSG00000072518	ENSG00000072518	protein_coding	MARK2
ENSG00000072571	ENSG00000072571	protein_coding	HMMR
ENSG00000072609	ENSG00000072609	protein_coding	CHFR
ENSG00000072682	ENSG00000072682	protein_coding	P4HA2
ENSG00000072736	ENSG00000072736	protein_coding	NFATC3
ENSG00000072756	ENSG00000072756	protein_coding	TRNT1
ENSG00000072778	ENSG00000072778	protein_coding	ACADVL
ENSG00000072786	ENSG00000072786	protein_coding	STK10
ENSG00000072803	ENSG00000072803	protein_coding	FBXW11
ENSG00000072818	ENSG00000072818	protein_coding	ACAP1
ENSG00000072849	ENSG00000072849	protein_coding	DERL2
ENSG00000072864	ENSG00000072864	protein_coding	NDE1
ENSG00000072954	ENSG00000072954	protein_coding	TMEM38A
ENSG00000072958	ENSG00000072958	protein_coding	AP1M1
ENSG00000073008	ENSG00000073008	protein_coding	PVR
ENSG00000073050	ENSG00000073050	protein_coding	XRCC1
ENSG00000073060	ENSG00000073060	protein_coding	SCARB1
ENSG00000073111	ENSG00000073111	protein_coding	MCM2
ENSG00000073150	ENSG00000073150	protein_coding	PANX2
ENSG00000073169	ENSG00000073169	protein_coding	SELENOO
ENSG00000073350	ENSG00000073350	protein_coding	LLGL2
ENSG00000073417	ENSG00000073417	protein_coding	PDE8A
ENSG00000073536	ENSG00000073536	protein_coding	NLE1
ENSG00000073578	ENSG00000073578	protein_coding	SDHA
ENSG00000073584	ENSG00000073584	protein_coding	SMARCE1
ENSG00000073605	ENSG00000073605	protein_coding	GSDMB
ENSG00000073614	ENSG00000073614	protein_coding	KDM5A
ENSG00000073711	ENSG00000073711	protein_coding	PPP2R3A
ENSG00000073712	ENSG00000073712	protein_coding	FERMT2
ENSG00000073803	ENSG00000073803	protein_coding	MAP3K13
ENSG00000073849	ENSG00000073849	protein_coding	ST6GAL1
ENSG00000073910	ENSG00000073910	protein_coding	FRY
ENSG00000073921	ENSG00000073921	protein_coding	PICALM
ENSG00000073969	ENSG00000073969	protein_coding	NSF
ENSG00000074054	ENSG00000074054	protein_coding	CLASP1
ENSG00000074071	ENSG00000074071	protein_coding	MRPS34
ENSG00000074181	ENSG00000074181	protein_coding	NOTCH3
ENSG00000074201	ENSG00000074201	protein_coding	CLNS1A
ENSG00000074266	ENSG00000074266	protein_coding	EED
ENSG00000074319	ENSG00000074319	protein_coding	TSG101
ENSG00000074356	ENSG00000074356	protein_coding	NCBP3
ENSG00000074416	ENSG00000074416	protein_coding	MGLL
ENSG00000074582	ENSG00000074582	protein_coding	BCS1L
ENSG00000074590	ENSG00000074590	protein_coding	NUAK1
